(FXE , 2006/11/16 , 128.2700 , 128.3700 , 128.0500 , 128.1400 )
(FXE , 2006/11/17 , 128.0800 , 128.6700 , 128.0800 , 128.5200 )
(FXE , 2006/11/20 , 128.5900 , 128.5900 , 128.2900 , 128.3600 )
(FXE , 2006/11/21 , 128.2900 , 128.7000 , 128.2400 , 128.6800 )
(FXE , 2006/11/22 , 129.4600 , 131.0000 , 129.4100 , 129.6900 )
(FXE , 2006/11/24 , 131.0400 , 131.3100 , 131.0000 , 131.1800 )
(FXE , 2006/11/27 , 131.5200 , 131.7200 , 131.3500 , 131.6500 )
(FXE , 2006/11/28 , 131.9800 , 132.4600 , 131.7000 , 132.2900 )
(FXE , 2006/11/29 , 132.0600 , 132.1500 , 131.7100 , 131.8300 )
(FXE , 2006/11/30 , 132.3700 , 133.1100 , 132.2100 , 132.7800 )
(FXE , 2006/12/01 , 132.7800 , 133.7500 , 132.7800 , 133.4400 )
(FXE , 2006/12/04 , 133.1300 , 133.7700 , 132.9900 , 133.3900 )
(FXE , 2006/12/05 , 133.4200 , 133.5600 , 132.9200 , 133.3300 )
(FXE , 2006/12/06 , 132.9000 , 133.5000 , 132.8600 , 132.9900 )
(FXE , 2006/12/07 , 133.1700 , 133.2600 , 132.8100 , 132.9300 )
(FXE , 2006/12/08 , 133.5500 , 133.7700 , 132.0700 , 132.1400 )
(FXE , 2006/12/11 , 132.0900 , 132.7300 , 131.9900 , 132.4900 )
(FXE , 2006/12/12 , 132.4400 , 133.0700 , 132.3600 , 132.9800 )
(FXE , 2006/12/13 , 132.2100 , 132.5000 , 132.1300 , 132.3300 )
(FXE , 2006/12/14 , 132.0900 , 132.0900 , 131.6100 , 131.6900 )
(FXE , 2006/12/15 , 131.7200 , 131.7300 , 130.8200 , 130.9900 )
(FXE , 2006/12/18 , 131.1500 , 131.2700 , 130.7500 , 131.2200 )
(FXE , 2006/12/19 , 131.8200 , 132.3700 , 131.8000 , 132.1500 )
(FXE , 2006/12/20 , 132.3700 , 132.4700 , 131.9000 , 132.0100 )
(FXE , 2006/12/21 , 131.8700 , 132.0500 , 131.6700 , 131.9300 )
(FXE , 2006/12/22 , 132.0500 , 132.0700 , 131.3800 , 131.7000 )
(FXE , 2006/12/26 , 131.6600 , 131.6600 , 131.2000 , 131.2400 )
(FXE , 2006/12/27 , 131.8200 , 131.8200 , 131.4900 , 131.5200 )
(FXE , 2006/12/28 , 132.2200 , 132.2700 , 131.0800 , 131.7400 )
(FXE , 2006/12/29 , 131.9500 , 132.3400 , 131.7700 , 132.3100 )
(FXE , 2007/01/03 , 132.4300 , 132.5000 , 131.6100 , 131.7200 )
(FXE , 2007/01/04 , 131.0000 , 131.4000 , 130.8700 , 130.9300 )
(FXE , 2007/01/05 , 130.1700 , 130.5000 , 129.9700 , 130.0900 )
(FXE , 2007/01/08 , 130.1400 , 130.4600 , 130.1200 , 130.2700 )
(FXE , 2007/01/09 , 130.2200 , 130.2700 , 129.9900 , 130.0600 )
(FXE , 2007/01/10 , 129.9000 , 129.9100 , 129.4700 , 129.5700 )
(FXE , 2007/01/11 , 129.4300 , 129.4600 , 129.0100 , 129.1000 )
(FXE , 2007/01/12 , 129.3500 , 129.5700 , 129.2000 , 129.3500 )
(FXE , 2007/01/16 , 129.5900 , 129.7000 , 129.3000 , 129.3700 )
(FXE , 2007/01/17 , 129.4800 , 129.6800 , 129.4200 , 129.4800 )
(FXE , 2007/01/18 , 129.6300 , 129.8700 , 129.5500 , 129.8200 )
(FXE , 2007/01/19 , 129.6800 , 129.9900 , 129.4200 , 129.8600 )
(FXE , 2007/01/22 , 129.6800 , 129.9200 , 129.5200 , 129.7400 )
(FXE , 2007/01/23 , 130.5400 , 130.6900 , 130.3300 , 130.5400 )
(FXE , 2007/01/24 , 130.2300 , 130.2300 , 129.8300 , 129.9500 )
(FXE , 2007/01/25 , 130.0800 , 130.1600 , 129.5000 , 129.7200 )
(FXE , 2007/01/26 , 129.4300 , 129.5600 , 129.1800 , 129.4700 )
(FXE , 2007/01/29 , 129.4500 , 129.9300 , 129.3700 , 129.8400 )
(FXE , 2007/01/30 , 129.9200 , 130.0300 , 129.8200 , 130.0300 )
(FXE , 2007/01/31 , 129.8700 , 131.0000 , 129.8700 , 130.7500 )
(FXE , 2007/02/01 , 130.3300 , 130.5500 , 130.1900 , 130.2400 )
(FXE , 2007/02/02 , 130.0000 , 130.0000 , 129.5800 , 129.7300 )
(FXE , 2007/02/05 , 129.3100 , 129.4300 , 128.7200 , 129.3700 )
(FXE , 2007/02/06 , 129.5700 , 129.9800 , 129.5400 , 129.8900 )
(FXE , 2007/02/07 , 130.1000 , 130.3300 , 130.0800 , 130.2100 )
(FXE , 2007/02/08 , 130.3600 , 130.5300 , 130.2500 , 130.5100 )
(FXE , 2007/02/09 , 130.0400 , 130.2600 , 129.9700 , 130.1600 )
(FXE , 2007/02/12 , 129.7900 , 129.8400 , 129.6900 , 129.7700 )
(FXE , 2007/02/13 , 130.3600 , 130.5000 , 130.2200 , 130.5000 )
(FXE , 2007/02/14 , 131.1600 , 131.6700 , 131.1400 , 131.4800 )
(FXE , 2007/02/15 , 131.8000 , 131.8400 , 131.4300 , 131.6400 )
(FXE , 2007/02/16 , 131.3100 , 131.6400 , 130.2800 , 131.6000 )
(FXE , 2007/02/20 , 131.7300 , 131.9000 , 130.4000 , 131.5900 )
(FXE , 2007/02/21 , 131.4900 , 131.7200 , 131.4900 , 131.6500 )
(FXE , 2007/02/22 , 131.3400 , 131.6500 , 131.3000 , 131.4800 )
(FXE , 2007/02/23 , 131.8000 , 132.1100 , 131.7700 , 131.9400 )
(FXE , 2007/02/26 , 131.9800 , 132.1800 , 131.8200 , 132.1400 )
(FXE , 2007/02/27 , 132.6300 , 132.9000 , 132.4800 , 132.6800 )
(FXE , 2007/02/28 , 132.5000 , 132.7000 , 132.2200 , 132.6500 )
(FXE , 2007/03/01 , 132.3200 , 132.3200 , 131.6000 , 131.9100 )
(FXE , 2007/03/02 , 131.7800 , 132.1100 , 131.6800 , 132.0000 )
(FXE , 2007/03/05 , 130.9400 , 131.2500 , 130.8800 , 131.0000 )
(FXE , 2007/03/06 , 131.0000 , 131.3500 , 130.9000 , 131.3500 )
(FXE , 2007/03/07 , 131.4600 , 132.0000 , 131.3300 , 131.9300 )
(FXE , 2007/03/08 , 131.3600 , 131.5600 , 131.3200 , 131.5100 )
(FXE , 2007/03/09 , 131.0500 , 131.3500 , 131.0200 , 131.2700 )
(FXE , 2007/03/12 , 131.6500 , 132.2000 , 131.6500 , 132.1400 )
(FXE , 2007/03/13 , 132.2900 , 132.3800 , 132.0600 , 132.1100 )
(FXE , 2007/03/14 , 132.0500 , 132.6500 , 132.0200 , 132.4100 )
(FXE , 2007/03/15 , 133.0000 , 133.0000 , 132.4300 , 132.5500 )
(FXE , 2007/03/16 , 133.4800 , 133.5800 , 133.2200 , 133.3800 )
(FXE , 2007/03/19 , 133.3100 , 133.3500 , 133.0000 , 133.2300 )
(FXE , 2007/03/20 , 133.2400 , 133.4700 , 133.0900 , 133.4700 )
(FXE , 2007/03/21 , 133.2700 , 136.3500 , 132.7200 , 134.1500 )
(FXE , 2007/03/22 , 133.8900 , 133.9800 , 133.3300 , 133.6600 )
(FXE , 2007/03/23 , 133.5600 , 133.6000 , 133.0800 , 133.2300 )
(FXE , 2007/03/26 , 133.1900 , 133.8100 , 133.1000 , 133.6500 )
(FXE , 2007/03/27 , 133.6800 , 133.9800 , 133.6800 , 133.8900 )
(FXE , 2007/03/28 , 133.9400 , 135.3100 , 133.4400 , 133.4400 )
(FXE , 2007/03/29 , 133.6400 , 133.8500 , 133.5100 , 133.6800 )
